Source,Target
100023596429782,100050780864692
100023596429782,100084546131025
100023596429782,61563042933000
100023596429782,100079507266401
100023596429782,100052029754426
100023596429782,100013901134343
100023596429782,100014273507985
100023596429782,100072043896456
100023596429782,100047315741656
100023596429782,100025542822246
100023596429782,100026234840426
100023596429782,61556408665865
100023596429782,100091507358682
100023596429782,100077357386019
100023596429782,100002350654813
100023596429782,100054910423397
100023596429782,100052660100204
100023596429782,100082958383698
100023596429782,100030019039187
100023596429782,100089005904796
100023596429782,100032368823060
100023596429782,100041484623620
100023596429782,100095220515898
100023596429782,61561473827978
100023596429782,100078221063486
100023596429782,100059862954076
100023596429782,100068027373228
100023596429782,100048114376548
100023596429782,100085515082566
100023596429782,100057840130465
100023596429782,100075390242427
100023596429782,100028731604754
100023596429782,100011464279986
100023596429782,100091244434585
100023596429782,100017358190593
100023596429782,1093802815398102
100023596429782,61560482101714
100023596429782,61568587877172
100023596429782,100095319623416
100023596429782,100088594703151
100072040047224,100086883931832
100072040047224,100029031125985
100072040047224,100026678832145
100072040047224,100064146761676
100072040047224,61552690064279
100072040047224,100016445409072
100072040047224,100017358190593
100072040047224,100057840130465
100072040047224,100063007507024
100072040047224,100082856597891
100064146761676,100082856597891
100064146761676,61562871783345
100064146761676,61552690064279
100064146761676,100023596429782
100064146761676,100072040047224
100064146761676,100086883931832
100064146761676,100029031125985
100064146761676,100026678832145
100064146761676,100064146761676
100064146761676,100017358190593
100064146761676,61553628396737
100064146761676,100092019707383
100064146761676,100077647720238
100064146761676,100058448597208
100064146761676,100045542359148
100064146761676,100053543047097
100064146761676,100074959581000
100064146761676,100057840130465
100064146761676,100052660100204
100064146761676,100072043896456
100064146761676,100027755682632
100064146761676,100085223787257
100064146761676,100033431448821
100064146761676,100073098202733
100064146761676,100089988997043
100064146761676,100016860193734
100064146761676,100085515082566
100064146761676,100078221063486
100064146761676,100076519573216
100064146761676,100023301432395
100064146761676,100078837252454
100064146761676,100032368823060
100064146761676,100054910423397
100064146761676,100087381454173
100064146761676,61554499290225
100064146761676,100095220515898
100064146761676,100042768305836
100029031125985,100082856597891
100029031125985,61562871783345
100029031125985,61552690064279
100029031125985,100023596429782
100029031125985,100072040047224
100029031125985,100064146761676
100029031125985,100086883931832
100029031125985,100029031125985
100029031125985,100026678832145
100029031125985,100017358190593
100029031125985,100092019707383
100029031125985,100089988997043
100029031125985,100046069417947
100029031125985,61558473848099
100029031125985,100095103133859
100029031125985,100092742712317
100029031125985,61556408665865
100029031125985,61556226694645
100029031125985,61567790558839
100029031125985,100078837252454
100029031125985,100085223787257
100029031125985,100009517040124
100029031125985,100042778001365
100029031125985,100057840130465
100029031125985,100012239161676
100029031125985,100023287521654
100029031125985,61556738729809
100029031125985,100040531343045
100029031125985,100035741765988
100029031125985,100060199256939
100029031125985,61560082322600
100029031125985,61552268211140
100029031125985,100014175103552
100029031125985,100023725792336
100029031125985,100084494224195
100029031125985,61553628396737
100029031125985,61554915431792
100029031125985,61564953842022
100029031125985,100091713743966
100029031125985,100067991797232
100029031125985,100063007507024
100029031125985,61560003850136
100029031125985,100074959581000
100029031125985,100089023634201
100029031125985,100082618777119
100029031125985,61563042933000
100029031125985,100076519573216
100029031125985,100089030393494
100029031125985,100052029754426
100029031125985,100033431448821
100029031125985,100085515082566
100029031125985,100003078803520
100029031125985,100013901134343
100029031125985,100014273507985
100029031125985,100072043896456
100029031125985,100016445409072
100029031125985,100057333633567
100029031125985,100012280367226
100029031125985,100089342055866
100029031125985,100014565602468
100029031125985,100016486989966
100029031125985,100016860193734
100029031125985,100023301432395
100029031125985,100024948593149
100029031125985,100047315741656
100029031125985,100025542822246
100029031125985,61550625463340
100029031125985,100075184388225
100029031125985,100064227594246
100029031125985,100041593273575
100029031125985,61550487225451
100029031125985,100046446772480
100029031125985,100003613114381
100029031125985,100084546131025
100029031125985,100002350654813
100029031125985,100033031620420
100029031125985,100043324862425
100029031125985,100027596853942
100029031125985,100012352123998
100029031125985,61551221232905
100029031125985,100077281223177
100029031125985,100010420908531
100029031125985,100082808707725
100029031125985,100078221063486
100029031125985,100077647720238
100029031125985,100075024616233
100029031125985,100049603982249
100029031125985,100007781775458
100029031125985,100054910423397
100029031125985,100030019039187
100029031125985,100089005904796
100029031125985,100041484623620
100029031125985,100095220515898
100029031125985,100080446945689
100029031125985,100052660100204
100029031125985,100066194261250
100029031125985,100093659288716
100029031125985,100054907358483
100029031125985,100022155574647
100029031125985,100068478362260
100029031125985,100055855084336
100029031125985,100081049148688
100029031125985,61570418220306
100029031125985,100094639776420
100029031125985,100067926521436
100029031125985,100032368823060
100029031125985,100095233511426
100029031125985,100083171010967
100029031125985,100038882689854
100029031125985,61569192665391
100029031125985,100088594703151
100029031125985,100091244434585
100029031125985,100082958383698
100029031125985,1093802815398102
100029031125985,100087381454173
100029031125985,100011464279986
100029031125985,61560482101714
100029031125985,61568587877172
100029031125985,100095319623416
100029031125985,100025556970696
100029031125985,100091830136098
100029031125985,61553750056904
100029031125985,100050630497530
100029031125985,100052031357855
100029031125985,100004880433800
100029031125985,100085357846748
100029031125985,100088155348975
100029031125985,100008345610005
100029031125985,100091782787196
100029031125985,61562087791113
100029031125985,100014287474157
100029031125985,100006864640894
100029031125985,100075905346438
100017358190593,100086883931832
100017358190593,100029031125985
100017358190593,100026678832145
100017358190593,100064146761676
100017358190593,61552690064279
100017358190593,100082856597891
100017358190593,61562451763894
100017358190593,61554915431792
100017358190593,61556738729809
100017358190593,100088594703151
100017358190593,100026234840426
100017358190593,61557437452288
100017358190593,61563042933000
100017358190593,100052029754426
100017358190593,61561473827978
100017358190593,61564938007245
100017358190593,100050295917797
100017358190593,61567528293842
100017358190593,100085357846748
100017358190593,100072043896456
100017358190593,100054910423397
100017358190593,61568587877172
100017358190593,100011464279986
100017358190593,100063007507024
100017358190593,61560482101714
100017358190593,100067926521436
100017358190593,100013901134343
100017358190593,100092742712317
100017358190593,100016445409072
100017358190593,100057333633567
100017358190593,100012280367226
100017358190593,100089342055866
100017358190593,100014565602468
100017358190593,100016486989966
100017358190593,100016764784980
100017358190593,100091782787196
100017358190593,61562087791113
100017358190593,61569192665391
100017358190593,100081049148688
100017358190593,100095103133859
100017358190593,100017358190593
100017358190593,100078837252454
100017358190593,100033431448821
100017358190593,100009517040124
100017358190593,100046446772480
100017358190593,100052243085939
100017358190593,100078221063486
100017358190593,61558473848099
100017358190593,100072040047224
100017358190593,100077647720238
100017358190593,100074959581000
100017358190593,100055855084336
100017358190593,100057840130465
100017358190593,100007781775458
100017358190593,61553628396737
100017358190593,100092019707383
100017358190593,100058448597208
100017358190593,100045542359148
100017358190593,100053543047097
100017358190593,100052660100204
100017358190593,100027755682632
100017358190593,100085223787257
100017358190593,100064227594246
100017358190593,100075184388225
100017358190593,100075024616233
100017358190593,100032368823060
100017358190593,100050780864692
100017358190593,100080446945689
100017358190593,100066194261250
100017358190593,100093659288716
100017358190593,100054907358483
100017358190593,100022155574647
100017358190593,100041593273575
100017358190593,100068478362260
100017358190593,100025542822246
100017358190593,100049603982249
100017358190593,61570418220306
100017358190593,100060199256939
100017358190593,100075390242427
100017358190593,100089005904796
100017358190593,100028731604754
100017358190593,100074882095801
100017358190593,100014317358185
100017358190593,100091244434585
100017358190593,100083171010967
100017358190593,100023596429782
100017358190593,100075144037410
100017358190593,100095766662863
100017358190593,100084546131025
100017358190593,1093802815398102
100017358190593,100087381454173
100017358190593,61550487225451
100017358190593,100054304611470
100017358190593,100014287474157
100017358190593,100006864640894
100017358190593,100023725792336
100017358190593,100075905346438
100017358190593,100012239161676
100026678832145,100082856597891
100026678832145,61562871783345
100026678832145,61552690064279
100026678832145,100023596429782
100026678832145,100072040047224
100026678832145,100064146761676
100026678832145,100029031125985
100026678832145,100017358190593
100026678832145,100086883931832
100026678832145,100026678832145
100026678832145,100023725792336
100026678832145,100084494224195
100026678832145,61553628396737
100026678832145,61554915431792
100026678832145,61564953842022
100026678832145,100091713743966
100026678832145,100067991797232
100026678832145,100063007507024
100026678832145,61558473848099
100026678832145,61560003850136
100026678832145,100074959581000
100026678832145,100089023634201
100026678832145,100082618777119
100026678832145,61568587877172
100026678832145,100088594703151
100026678832145,100091244434585
100026678832145,100008345610005
100026678832145,100008324950136
100026678832145,100080805487256
100026678832145,100082958383698
100026678832145,100052029754426
100026678832145,100078837252454
100086883931832,100082856597891
100086883931832,61562871783345
100086883931832,61552690064279
100086883931832,100023596429782
100086883931832,100072040047224
100086883931832,100064146761676
100086883931832,100029031125985
100086883931832,100017358190593
100086883931832,100026678832145
100086883931832,100086883931832
100086883931832,61560082322600
100086883931832,100043324862425
100086883931832,100063007507024
100086883931832,100060199256939
100086883931832,100061652560198
100086883931832,61556104888322
100086883931832,100074959581000
100086883931832,100085357846748
100086883931832,100073483181771
100086883931832,100041484623620
100086883931832,100046446772480
100086883931832,100035957405556
100086883931832,100048843586832
100086883931832,61554915431792
100086883931832,100012894038865
100086883931832,61550159922139
100086883931832,100085515082566
100086883931832,100084546131025
100086883931832,61550283796273
100086883931832,100080496498831
100086883931832,100014317358185
100086883931832,100053677395923
100086883931832,100053853641966
100086883931832,100095103133859
100086883931832,100026234840426
100086883931832,100092019707383
100086883931832,100050630497530
100086883931832,100075905346438
100086883931832,100004880433800
100086883931832,100033431448821
100086883931832,61553628396737
100086883931832,61560003850136
100086883931832,100092691474417
100086883931832,100081049148688
100086883931832,100016764784980
100086883931832,100087381454173
100086883931832,100078837252454
100092019707383,61552690064279
100092019707383,100087381454173
100092019707383,61567790558839
100092019707383,61554915431792
100092019707383,100036630374879
100092019707383,100016445409072
100092019707383,100033431448821
100092019707383,100082856597891
100092019707383,100083171010967
100092019707383,100070435053033
100092019707383,100092742712317
100092019707383,100029031125985
100092019707383,61556408665865
100092019707383,61556226694645
100092019707383,100088594703151
100092019707383,61556738729809
100092019707383,100026234840426
100092019707383,61557437452288
100092019707383,61567528293842
100092019707383,100085357846748
100092019707383,100072043896456
100092019707383,100054910423397
100092019707383,100013901134343
100092019707383,100052029754426
100092019707383,100016764784980
100092019707383,100057840130465
100092019707383,100017358190593
100092019707383,100052660100204
100092019707383,100064146761676
100092019707383,100037873230140
100092019707383,100050516198168
100092019707383,100091507358682
100092019707383,100077357386019
100092019707383,100043324862425
100092019707383,100077281223177
100092019707383,100032368823060
100092019707383,100047315741656
100092019707383,100030019039187
100092019707383,100075024616233
100092019707383,100091244434585
100092019707383,100084546131025
100092019707383,1093802815398102
100092019707383,100086883931832
100092019707383,100088155348975
100092019707383,100025556970696
100092019707383,100023301432395
100092019707383,100011464279986
100092019707383,100052031357855
100092019707383,61553750056904
100092019707383,100078221063486
100092019707383,100054304611470
100078221063486,61552690064279
100078221063486,100026234840426
100078221063486,61557437452288
100078221063486,100063007507024
100078221063486,61560482101714
100078221063486,100067926521436
100078221063486,100013901134343
100078221063486,100092742712317
100078221063486,100017358190593
100078221063486,100057840130465
100078221063486,100085515082566
100078221063486,100016860193734
100078221063486,100064146761676
100078221063486,100023301432395
100078221063486,100075024616233
100078221063486,100029031125985
100078221063486,100047315741656
100078221063486,100080446945689
100078221063486,100052660100204
100078221063486,100066194261250
100078221063486,100082856597891
100078221063486,61568816541792
100078221063486,100012894038865
100078221063486,61561473827978
100078221063486,100078221063486
100078221063486,100076519573216
100078221063486,100023596429782
100078221063486,100079490913245
100078221063486,61550487225451
100078221063486,100053677395923
100078221063486,100093809927142
100078221063486,100095319623416
100078221063486,100085223787257
100078221063486,100016445409072
100078221063486,100055855084336
100078221063486,100025542822246
100078221063486,100094639776420
100078221063486,100032368823060
100078221063486,100095233511426
100078221063486,100072043896456
100078221063486,100087381454173
100078221063486,100092019707383
100078221063486,100089988997043
100078221063486,100023287521654
100078221063486,100008345610005
100078221063486,100091782787196
100078221063486,61562087791113
100078221063486,61569192665391
100078221063486,100046446772480
100078221063486,100054304611470
100012239161676,61552690064279
100012239161676,100082856597891
100012239161676,61554915431792
100012239161676,100012894038865
100012239161676,61557389442048
100012239161676,100057840130465
100012239161676,100012239161676
100012239161676,61556226694645
100012239161676,61552640409239
100012239161676,61569192665391
100012239161676,100029031125985
100012239161676,100078837252454
100012239161676,100010477330113
100012239161676,100052029754426
100012239161676,100002350654813
100012239161676,100023725792336
100012239161676,100052660100204
100012239161676,61558473848099
100012239161676,100008345610005
100012239161676,61556243609779
100012239161676,100074959581000
100012239161676,100047315741656
100012239161676,100085223787257
100012239161676,100083171010967
100012239161676,100072043896456
100012239161676,61553628396737
100012239161676,100014287474157
100012239161676,100016445409072
100012239161676,100091244434585
100012239161676,100088155348975
100012239161676,100006864640894
100012239161676,100075905346438
100012239161676,100088957940212
100012239161676,100030019039187
100012239161676,100075144037410
100012239161676,100077647720238
100012239161676,100017358190593
100039516909457,61552690064279
100039516909457,100026234840426
100039516909457,100085357846748
100039516909457,61553628396737
61558473848099,61552690064279
61558473848099,100082856597891
61558473848099,61562451763894
61558473848099,61554915431792
61558473848099,100092742712317
61558473848099,100029031125985
61558473848099,61556408665865
61558473848099,61556226694645
61558473848099,100026234840426
61558473848099,61557437452288
61558473848099,100023725792336
61558473848099,100084494224195
61558473848099,61553628396737
61558473848099,61564953842022
61558473848099,100091713743966
61558473848099,100067991797232
61558473848099,100063007507024
61558473848099,61558473848099
61558473848099,100026678832145
61558473848099,61560003850136
61558473848099,100074959581000
61558473848099,100089023634201
61558473848099,100082618777119
61558473848099,100017358190593
61558473848099,100057840130465
61558473848099,100052660100204
61558473848099,100012239161676
61558473848099,100054910423397
61558473848099,100087381454173
61558473848099,100072043896456
100015270093740,61552690064279
100040632856692,61552690064279
61553628396737,61553628396737
61553628396737,100023596429782
61553628396737,61553628396737
61553628396737,100023596429782
61553628396737,61556738729809
61553628396737,61558473848099
61553628396737,100023725792336
61553628396737,100029031125985
61553628396737,100026678832145
61553628396737,100079507266401
61553628396737,61563042933000
61553628396737,100013901134343
61553628396737,100052029754426
61553628396737,100057840130465
61553628396737,100017358190593
61553628396737,100052660100204
61553628396737,100064146761676
61553628396737,100072043896456
61553628396737,100047315741656
61553628396737,100025542822246
61553628396737,100026234840426
61553628396737,100085357846748
61553628396737,61568816541792
61553628396737,100016445409072
61553628396737,100089988997043
61553628396737,61552690064279
61553628396737,100088155348975
61553628396737,100039516909457
61553628396737,100057333633567
61553628396737,61569192665391
61553628396737,100074959581000
61553628396737,100078135455612
61553628396737,100043324862425
61553628396737,100077281223177
61553628396737,100075024616233
61553628396737,100071183176656
61553628396737,100067926521436
61553628396737,100060199256939
61553628396737,100054079831956
61553628396737,100054910423397
61553628396737,100005073545491
61553628396737,100053959324546
61553628396737,100082856597891
61553628396737,100083171010967
61553628396737,100038882689854
61553628396737,100012239161676
61553628396737,100063007507024
61553628396737,100067991797232
61553628396737,100077647720238
61553628396737,100007781775458
61553628396737,100046446772480
61553628396737,100074882095801
61553628396737,100014317358185
61553628396737,100091244434585
61553628396737,100086883931832
61554915431792,100082856597891
61554915431792,61554915431792
61554915431792,100016445409072
61554915431792,61562871783345
61554915431792,100092019707383
61554915431792,100083171010967
61554915431792,61552690064279
61554915431792,100023596429782
61554915431792,100091782787196
61554915431792,61556696850274
61554915431792,100042778001365
61554915431792,100074959581000
61554915431792,100081049148688
61554915431792,61567790558839
61554915431792,61570418220306
61554915431792,100092742712317
61554915431792,100033431448821
61554915431792,100036630374879
61554915431792,100087381454173
61554915431792,100070435053033
61554915431792,61568312941748
61554915431792,61562451763894
61554915431792,61558473848099
61554915431792,100046446772480
61554915431792,100017358190593
61554915431792,100091635555706
61554915431792,100085223787257
61554915431792,100083070150188
61554915431792,100009517040124
61554915431792,100001928784511
61554915431792,100076187965773
100016445409072,100082856597891
100016445409072,61554915431792
100016445409072,100087381454173
100016445409072,61567790558839
100016445409072,100036630374879
100016445409072,100016445409072
100016445409072,100033431448821
100016445409072,100083171010967
100016445409072,100070435053033
100016445409072,100092742712317
100016445409072,61562871783345
100016445409072,100092019707383
100016445409072,61552690064279
100016445409072,100023596429782
100016445409072,100091782787196
100016445409072,61556696850274
100016445409072,100042778001365
100016445409072,100074959581000
100016445409072,100081049148688
100016445409072,61570418220306
100016445409072,61562451763894
100016445409072,100079507266401
100016445409072,61563042933000
100016445409072,100084494224195
100016445409072,100013901134343
100016445409072,100025542822246
100016445409072,100073738896825
100016445409072,100045542359148
100016445409072,61550764181688
100016445409072,100078837252454
100016445409072,100077816362991
100016445409072,100078135455612
100016445409072,100060923903227
100016445409072,100082808707725
100016445409072,100093633027564
100016445409072,100093659288716
100016445409072,100088155348975
100016445409072,100050630497530
100016445409072,100077724830857
100016445409072,100049603982249
100016445409072,100085223787257
100016445409072,100091244434585
100016445409072,100038882689854
100016445409072,100008324950136
100016445409072,100014601466591
100016445409072,100095103133859
100016445409072,100029031125985
100016445409072,100017358190593
100016445409072,100007781775458
100016445409072,61568587877172
100016445409072,61568816541792
100016445409072,100056671788285
100016445409072,100067991797232
100016445409072,100063007507024
100016445409072,100072040047224
100016445409072,100092691474417
100016445409072,61556351535118
100016445409072,100057840130465
100016445409072,100047315741656
100016445409072,100026234840426
100016445409072,100085357846748
100016445409072,61553628396737
100016445409072,100064227594246
100016445409072,100075184388225
100016445409072,100075024616233
100016445409072,100052029754426
100016445409072,100071183176656
100016445409072,100067926521436
100016445409072,100012894038865
100016445409072,100091265275510
100016445409072,100012352123998
100016445409072,100091635555706
100016445409072,100025456595665
100016445409072,100025125488203
100016445409072,100083070150188
100016445409072,100077647720238
100016445409072,100055855084336
100016445409072,100078221063486
100016445409072,100054907358483
100016445409072,100022155574647
100016445409072,100041593273575
100016445409072,100068478362260
100016445409072,100072043896456
100016445409072,100088594703151
100016445409072,100025556970696
100016445409072,100014287474157
100016445409072,100006864640894
100016445409072,100023725792336
100016445409072,100075905346438
100016445409072,100012239161676
100083171010967,100082856597891
100083171010967,61554915431792
100083171010967,100016445409072
100083171010967,61562871783345
100083171010967,100092019707383
100083171010967,100087381454173
100083171010967,61567790558839
100083171010967,100036630374879
100083171010967,100033431448821
100083171010967,100083171010967
100083171010967,100070435053033
100083171010967,100092742712317
100083171010967,61552690064279
100083171010967,100023596429782
100083171010967,100091782787196
100083171010967,61556696850274
100083171010967,100042778001365
100083171010967,100074959581000
100083171010967,100081049148688
100083171010967,61570418220306
100083171010967,61553628396737
100083171010967,100072043896456
100083171010967,100029031125985
100083171010967,100038882689854
100083171010967,100012239161676
100083171010967,100063007507024
100083171010967,100067991797232
100083171010967,100077647720238
100083171010967,61569192665391
100083171010967,100007781775458
100083171010967,100046446772480
100083171010967,100091244434585
100083171010967,100017358190593
100083171010967,100075144037410
100083171010967,100095766662863
100091782787196,100087381454173
100091782787196,61567790558839
100091782787196,61554915431792
100091782787196,100036630374879
100091782787196,100016445409072
100091782787196,100033431448821
100091782787196,100082856597891
100091782787196,100083171010967
100091782787196,100070435053033
100091782787196,100092742712317
100091782787196,100017358190593
100091782787196,100078221063486
100091782787196,100029031125985
61556696850274,100087381454173
61556696850274,61567790558839
61556696850274,61554915431792
61556696850274,100036630374879
61556696850274,100016445409072
61556696850274,100033431448821
61556696850274,100082856597891
61556696850274,100083171010967
61556696850274,100070435053033
61556696850274,100092742712317
61556696850274,61562451763894
61556696850274,61556738729809
100042778001365,100087381454173
100042778001365,61567790558839
100042778001365,61554915431792
100042778001365,100036630374879
100042778001365,100016445409072
100042778001365,100033431448821
100042778001365,100082856597891
100042778001365,100083171010967
100042778001365,100070435053033
100042778001365,100092742712317
100042778001365,100029031125985
100042778001365,61556408665865
100042778001365,61556226694645
100042778001365,61568587877172
100042778001365,100011464279986
100042778001365,100026234840426
100042778001365,100037873230140
100042778001365,100050516198168
100042778001365,100085357846748
100042778001365,100043324862425
100042778001365,100077281223177
100042778001365,100054910423397
100042778001365,100030019039187
100042778001365,100072043896456
100042778001365,100023301432395
100042778001365,100025556970696
100042778001365,100052031357855
100042778001365,61553750056904
100074959581000,100087381454173
100074959581000,61567790558839
100074959581000,61554915431792
100074959581000,100036630374879
100074959581000,100016445409072
100074959581000,100033431448821
100074959581000,100082856597891
100074959581000,100083171010967
100074959581000,100070435053033
100074959581000,100092742712317
100074959581000,61556738729809
100074959581000,61558473848099
100074959581000,100023725792336
100074959581000,100029031125985
100074959581000,100026678832145
100074959581000,61563042933000
100074959581000,100052029754426
100074959581000,100085515082566
100074959581000,100003078803520
100074959581000,100008345610005
100074959581000,100016764784980
100074959581000,100054079831956
100074959581000,100054910423397
100074959581000,100025556970696
100074959581000,100013901134343
100074959581000,100025542822246
100074959581000,100093633027564
100074959581000,61552690064279
100074959581000,100017358190593
100074959581000,100057840130465
100074959581000,100052660100204
100074959581000,100064146761676
100074959581000,100072043896456
100074959581000,100047315741656
100074959581000,100026234840426
100074959581000,100085357846748
100074959581000,61553628396737
100074959581000,100064227594246
100074959581000,100075184388225
100074959581000,100002350654813
100074959581000,100032368823060
100074959581000,100086883931832
100074959581000,61556104888322
100074959581000,100043324862425
100074959581000,100041484623620
100074959581000,100075024616233
100074959581000,100071183176656
100074959581000,100067926521436
100074959581000,100012239161676
100074959581000,100076519573216
100074959581000,100055855084336
100074959581000,100094639776420
100074959581000,100095233511426
100074959581000,100063007507024
100074959581000,100048114376548
100074959581000,100095220515898
100074959581000,100075390242427
100074959581000,100089005904796
100074959581000,100028731604754
100074959581000,100011464279986
100074959581000,100074882095801
100074959581000,100014317358185
100074959581000,100091244434585
100074959581000,100084546131025
100074959581000,1093802815398102
100074959581000,61550487225451
100074959581000,100014287474157
100074959581000,100006864640894
100074959581000,100075905346438
100081049148688,100087381454173
100081049148688,61567790558839
100081049148688,61554915431792
100081049148688,100036630374879
100081049148688,100016445409072
100081049148688,100033431448821
100081049148688,100082856597891
100081049148688,100083171010967
100081049148688,100070435053033
100081049148688,100092742712317
100081049148688,100013901134343
100081049148688,100025542822246
100081049148688,100017358190593
100081049148688,100029031125985
100081049148688,100055855084336
100081049148688,61552690064279
100081049148688,100072043896456
100081049148688,100084546131025
100081049148688,1093802815398102
100081049148688,100086883931832
61567790558839,100082856597891
61567790558839,61554915431792
61567790558839,100016445409072
61567790558839,61562871783345
61567790558839,100092019707383
61567790558839,100083171010967
61567790558839,61552690064279
61567790558839,100023596429782
61567790558839,100091782787196
61567790558839,61556696850274
61567790558839,100042778001365
61567790558839,100074959581000
61567790558839,100081049148688
61567790558839,100087381454173
61567790558839,61567790558839
61567790558839,100036630374879
61567790558839,100033431448821
61567790558839,100070435053033
61567790558839,100092742712317
61567790558839,61570418220306
61567790558839,100029031125985
61567790558839,61556408665865
61567790558839,61556226694645
61570418220306,100087381454173
61570418220306,61567790558839
61570418220306,61554915431792
61570418220306,100036630374879
61570418220306,100016445409072
61570418220306,100033431448821
61570418220306,100082856597891
61570418220306,100083171010967
61570418220306,100070435053033
61570418220306,100092742712317
61570418220306,61556676152133
61570418220306,100076519573216
61570418220306,100029031125985
61570418220306,100055855084336
61570418220306,100017358190593
61570418220306,61552690064279
61570418220306,100025542822246
61570418220306,100063007507024
100092742712317,100082856597891
100092742712317,61554915431792
100092742712317,100016445409072
100092742712317,61562871783345
100092742712317,100092019707383
100092742712317,100083171010967
100092742712317,61552690064279
100092742712317,100023596429782
100092742712317,100091782787196
100092742712317,61556696850274
100092742712317,100042778001365
100092742712317,100074959581000
100092742712317,100081049148688
100092742712317,61567790558839
100092742712317,61570418220306
100092742712317,100087381454173
100092742712317,100036630374879
100092742712317,100033431448821
100092742712317,100070435053033
100092742712317,100092742712317
100092742712317,100089988997043
100092742712317,100046069417947
100092742712317,61558473848099
100092742712317,100095103133859
100092742712317,100029031125985
100092742712317,100078837252454
100092742712317,61556226694645
100092742712317,100085223787257
100092742712317,61556408665865
100092742712317,100009517040124
100092742712317,61560482101714
100092742712317,100078221063486
100092742712317,100063007507024
100092742712317,100067991797232
100092742712317,100079490913245
100092742712317,100092691474417
100092742712317,100077647720238
100092742712317,100013901134343
100092742712317,61550487225451
100092742712317,100017358190593
100092742712317,100067926521436
100092742712317,61568816541792
100092742712317,100012894038865
100092742712317,61561473827978
100092742712317,100076519573216
100092742712317,100053677395923
100092742712317,100052660100204
100092742712317,100093809927142
100092742712317,100095319623416
100092742712317,100093659288716
100092742712317,100054907358483
100092742712317,100022155574647
100092742712317,100041593273575
100092742712317,100068478362260
100092742712317,100055855084336
100092742712317,100025542822246
100092742712317,100049603982249
100092742712317,100084773225215
100092742712317,100008324950136
100092742712317,61558231101634
100092742712317,1093802815398102
100092742712317,100084546131025
100092742712317,61550625463340
100092742712317,100088594703151
100092742712317,100065144320327
100092742712317,100091635555706
100092742712317,100068040733348
100092742712317,100095185989683
100092742712317,100041484623620
100092742712317,61568587877172
100092742712317,100046446772480
100033431448821,100082856597891
100033431448821,61554915431792
100033431448821,100016445409072
100033431448821,61562871783345
100033431448821,100092019707383
100033431448821,100083171010967
100033431448821,61552690064279
100033431448821,100023596429782
100033431448821,100091782787196
100033431448821,61556696850274
100033431448821,100042778001365
100033431448821,100074959581000
100033431448821,100081049148688
100033431448821,61567790558839
100033431448821,61570418220306
100033431448821,100092742712317
100033431448821,100087381454173
100033431448821,100036630374879
100033431448821,100033431448821
100033431448821,100070435053033
100033431448821,61563042933000
100033431448821,100052029754426
100033431448821,100029031125985
100033431448821,61561473827978
100033431448821,61564938007245
100033431448821,100050295917797
100033431448821,100063007507024
100033431448821,61560482101714
100033431448821,100067926521436
100033431448821,100013901134343
100033431448821,100057333633567
100033431448821,100012280367226
100033431448821,100089342055866
100033431448821,100014565602468
100033431448821,100016486989966
100033431448821,100016764784980
100033431448821,100017358190593
100033431448821,100057840130465
100033431448821,100052660100204
100033431448821,100064146761676
100033431448821,100072043896456
100033431448821,100048035287332
100033431448821,61556738729809
100033431448821,100094358730295
100033431448821,100054079831956
100033431448821,100054910423397
100033431448821,100047315741656
100033431448821,100075024616233
100033431448821,100086883931832
100033431448821,100091244434585
100033431448821,100054304611470
100036630374879,100082856597891
100036630374879,61554915431792
100036630374879,100016445409072
100036630374879,61562871783345
100036630374879,100092019707383
100036630374879,100083171010967
100036630374879,61552690064279
100036630374879,100023596429782
100036630374879,100091782787196
100036630374879,61556696850274
100036630374879,100042778001365
100036630374879,100074959581000
100036630374879,100081049148688
100036630374879,61567790558839
100036630374879,61570418220306
100036630374879,100092742712317
100036630374879,100033431448821
100036630374879,100087381454173
100036630374879,100036630374879
100036630374879,100070435053033
100087381454173,100082856597891
100087381454173,61554915431792
100087381454173,100016445409072
100087381454173,61562871783345
100087381454173,100092019707383
100087381454173,100083171010967
100087381454173,61552690064279
100087381454173,100023596429782
100087381454173,100091782787196
100087381454173,61556696850274
100087381454173,100042778001365
100087381454173,100074959581000
100087381454173,100081049148688
100087381454173,61567790558839
100087381454173,61570418220306
100087381454173,100092742712317
100087381454173,100033431448821
100087381454173,100036630374879
100087381454173,100013901134343
100087381454173,100025542822246
100087381454173,100057333633567
100087381454173,100012280367226
100087381454173,100089342055866
100087381454173,100014565602468
100087381454173,100016486989966
100087381454173,100037873230140
100087381454173,100046069417947
100087381454173,100082615017279
100087381454173,100012352123998
100087381454173,100095103133859
100087381454173,100080805487256
100087381454173,100026234840426
100087381454173,100087381454173
100087381454173,100050516198168
100087381454173,100085357846748
100087381454173,61556226694645
100087381454173,100049603982249
100087381454173,100085223787257
100087381454173,61554776668970
100087381454173,100012894038865
100087381454173,100035374776742
100087381454173,61557389442048
100087381454173,61558473848099
100087381454173,100077647720238
100087381454173,100064146761676
100087381454173,61550764181688
100087381454173,100046446772480
100087381454173,100054910423397
100087381454173,100076519573216
100087381454173,100055855084336
100087381454173,100094639776420
100087381454173,100067926521436
100087381454173,100032368823060
100087381454173,100052660100204
100087381454173,100095233511426
100087381454173,100086883931832
100087381454173,100011464279986
100087381454173,100029031125985
